지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C)
168,여수,1964-10,17.2,25.3,8.4
168,여수,1964-11,10.8,20.7,1.3
168,여수,1964-12,5.1,15.4,-3.8
168,여수,1965-01,1.2,9.7,-6.8
168,여수,1965-02,2.5,12.1,-8.9
168,여수,1965-03,5.9,16.8,-3.4
168,여수,1965-04,11.3,20.4,2.2
168,여수,1965-05,17.3,27.5,9.3
168,여수,1965-06,20.8,27.9,16
168,여수,1965-07,23.3,29.7,19
168,여수,1965-08,25.4,30.7,20.4
168,여수,1965-09,21.6,29.3,13.8
168,여수,1965-10,17.1,25.8,9.7
168,여수,1965-11,11.6,20.3,-.4
168,여수,1965-12,3.4,15.3,-8.9
168,여수,1966-01,1.3,11.5,-10.2
168,여수,1966-02,4.1,15.4,-8.3
168,여수,1966-03,7.7,19.2,-.7
168,여수,1966-04,12.4,19.9,4.5
168,여수,1966-05,17.5,25.7,9.2
168,여수,1966-06,20.4,28.3,14.4
168,여수,1966-07,24,31.1,16.4
168,여수,1966-08,27.4,36.4,18.6
168,여수,1966-09,22.1,30.6,14.6
168,여수,1966-10,17.4,25.7,6.3
168,여수,1966-11,10.2,20.3,-5.3
168,여수,1966-12,2.8,14.6,-7.8
168,여수,1967-01,.6,11.5,-10.8
168,여수,1967-02,1.4,15.5,-6.4
168,여수,1967-03,7.3,16.6,-3
168,여수,1967-04,12.2,21.8,2.6
168,여수,1967-05,18.6,26.3,12.7
168,여수,1967-06,22,29.6,16
168,여수,1967-07,24.7,32.1,17.4
168,여수,1967-08,27.7,33,23.2
168,여수,1967-09,22.7,31.7,16
168,여수,1967-10,17.3,24.5,10.6
168,여수,1967-11,10.3,19.3,.2
168,여수,1967-12,1.1,11.1,-9
168,여수,1968-01,1,12.5,-7.8
168,여수,1968-02,-.5,13.3,-8
168,여수,1968-03,6.8,17.6,-2.5
168,여수,1968-04,13.3,21.8,7
168,여수,1968-05,16.6,28.1,10.8
168,여수,1968-06,21,29.3,14.6
168,여수,1968-07,24.2,33.4,18.6
168,여수,1968-08,25.2,30.7,18.3
168,여수,1968-09,22.1,29.2,15
168,여수,1968-10,15.7,25.1,7.5
168,여수,1968-11,11.4,19.9,1
168,여수,1968-12,7.6,17.7,-3.6
168,여수,1969-01,1.7,13.3,-8.2
168,여수,1969-02,2.4,14.5,-9.4
168,여수,1969-03,5.7,18.7,-5
168,여수,1969-04,12.1,21.7,1
168,여수,1969-05,17.4,25.1,10.4
168,여수,1969-06,20.2,27,13.2
168,여수,1969-07,23.4,30.5,15.6
168,여수,1969-08,25.5,36.4,20.1
168,여수,1969-09,21.9,31,14.8
168,여수,1969-10,16,25.3,8.5
168,여수,1969-11,9.1,20.6,0
168,여수,1969-12,2.9,14.3,-6.6
168,여수,1970-01,.2,11.1,-10.8
168,여수,1970-02,4,16,-6.8
168,여수,1970-03,4.1,18.1,-3.8
168,여수,1970-04,11.7,21.1,4.6
168,여수,1970-05,17.5,27.4,11.2
168,여수,1970-06,19.5,26.3,13.5
168,여수,1970-07,23.3,30.8,17.6
168,여수,1970-08,26.5,33.2,21.4
168,여수,1970-09,22.7,30.2,12.4
168,여수,1970-10,17.3,26.5,4.7
168,여수,1970-11,9.2,18.5,-5.2
168,여수,1970-12,3.9,15,-5.3
168,여수,1971-01,1.4,12.2,-9.8
168,여수,1971-02,2.3,13.5,-5.7
168,여수,1971-03,5.5,16.3,-4.5
168,여수,1971-04,12.7,24.2,3.1
168,여수,1971-05,17.3,29.9,9.4
168,여수,1971-06,20.6,28.5,15.7
168,여수,1971-07,24.9,31.5,19
168,여수,1971-08,25.4,34,17.4
168,여수,1971-09,21.8,28.3,14.6
168,여수,1971-10,15.6,23.6,7.4
168,여수,1971-11,11.7,22.5,-2.2
168,여수,1971-12,4.2,16.3,-5.2
168,여수,1972-01,4.9,12.5,-3.9
168,여수,1972-02,3.3,11.9,-4.8
168,여수,1972-03,7.8,18.4,-5.2
168,여수,1972-04,12.2,21.7,-2.3
168,여수,1972-05,16.3,25,7.4
168,여수,1972-06,20.8,30.6,14.5
168,여수,1972-07,24.2,33.4,17.3
168,여수,1972-08,24.6,31.7,15.6
168,여수,1972-09,21,29,14.4
168,여수,1972-10,16.6,25.1,6.8
168,여수,1972-11,9.7,21.9,-.8
168,여수,1972-12,4.7,16.8,-5.1
168,여수,1973-01,4.2,13.6,-5.5
168,여수,1973-02,4.3,13.8,-6.6
168,여수,1973-03,7.1,19.2,-2.2
168,여수,1973-04,13.7,23.3,4
168,여수,1973-05,17.5,25.5,11.4
168,여수,1973-06,21,30.1,14.7
168,여수,1973-07,26.5,32.7,20.5
168,여수,1973-08,26.9,34.3,22.3
168,여수,1973-09,21.5,28.3,12
168,여수,1973-10,15.7,25.8,7.2
168,여수,1973-11,9.1,20.7,-.3
168,여수,1973-12,2.2,13,-9.3
168,여수,1974-01,2.1,11.5,-8.9
168,여수,1974-02,2.1,14.5,-8.9
168,여수,1974-03,6.1,16.2,-5.8
168,여수,1974-04,12.8,20.5,2.1
168,여수,1974-05,17.4,25.1,8.7
168,여수,1974-06,20.2,27.3,12.9
168,여수,1974-07,21.7,28.4,18.1
168,여수,1974-08,25.5,31.8,19.6
168,여수,1974-09,22.2,30,14.5
168,여수,1974-10,16.4,25,5
168,여수,1974-11,9.7,20.5,.9
168,여수,1974-12,4.3,12.4,-3.7
168,여수,1975-01,1.9,10.8,-6.4
168,여수,1975-02,2.6,13.2,-6.2
168,여수,1975-03,7.1,15.4,-.1
168,여수,1975-04,12.9,21.8,2.6
168,여수,1975-05,16.7,25.3,9.8
168,여수,1975-06,20.8,28.8,15.4
168,여수,1975-07,24.6,30.8,19.4
168,여수,1975-08,27.1,34.6,21.2
168,여수,1975-09,24.3,31.4,17.8
168,여수,1975-10,17.7,26.3,9.1
168,여수,1975-11,11.9,19.6,-1
168,여수,1975-12,3.6,16.2,-5.8
168,여수,1976-01,.8,11.6,-9.6
168,여수,1976-02,5.6,14.1,-2.2
168,여수,1976-03,7.1,16.4,-3.6
168,여수,1976-04,12.3,21.2,3.5
168,여수,1976-05,16.4,24.1,6.8
168,여수,1976-06,19.9,27,14.8
168,여수,1976-07,22.6,29.8,15.4
168,여수,1976-08,25.2,31.6,19.9
168,여수,1976-09,20.9,28,14.5
168,여수,1976-10,16.8,25.8,5.7
168,여수,1976-11,8,20,-1.2
168,여수,1976-12,4.4,13.6,-10.8
168,여수,1977-01,-1.4,8.2,-10.4
168,여수,1977-02,1.3,15.8,-12.6
168,여수,1977-03,7.7,15.5,-8.8
168,여수,1977-04,13.2,20.3,4.7
168,여수,1977-05,17.1,25.9,11
168,여수,1977-06,20,26.2,15.2
168,여수,1977-07,25,33,20.3
168,여수,1977-08,24.5,32.5,18.9
168,여수,1977-09,23,30.5,15
168,여수,1977-10,19.3,27.6,12.8
168,여수,1977-11,11.1,22.3,.5
168,여수,1977-12,6.9,16.7,-3.8
168,여수,1978-01,2.7,12.3,-6.9
168,여수,1978-02,2.2,13.4,-8.1
168,여수,1978-03,7,17.4,-3.7
168,여수,1978-04,13.2,22.3,3.8
168,여수,1978-05,18.6,28.5,11.3
168,여수,1978-06,21.1,30.4,15.3
168,여수,1978-07,26.5,33,22.4
168,여수,1978-08,26.7,32.3,21.4
168,여수,1978-09,22.3,30.9,14.3
168,여수,1978-10,17,28.4,5.9
168,여수,1978-11,11.5,19.4,.2
168,여수,1978-12,5.6,18.1,-5
168,여수,1979-01,4.4,17.4,-4.1
168,여수,1979-02,4.7,17.2,-7
168,여수,1979-03,8.3,17.3,-2.3
168,여수,1979-04,12,22.2,1.9
168,여수,1979-05,17.7,33.5,10.1
168,여수,1979-06,21,27,15.6
168,여수,1979-07,23.8,31.2,19.1
168,여수,1979-08,25.5,32.9,17.1
168,여수,1979-09,21.5,28.1,13
168,여수,1979-10,18.2,25.4,7.4
168,여수,1979-11,9.8,24.2,-2.6
168,여수,1979-12,5.8,15.2,-3.9
168,여수,1980-01,1.7,11,-8.4
168,여수,1980-02,1.4,14.3,-7.6
168,여수,1980-03,7.6,17,.3
168,여수,1980-04,12,21.5,4.5
168,여수,1980-05,17.1,25.4,9.5
168,여수,1980-06,20.8,28.5,14.2
168,여수,1980-07,22.4,29.4,17.6
168,여수,1980-08,22.3,28.8,18
168,여수,1980-09,20.9,28.8,12.7
168,여수,1980-10,15.9,24.9,4
168,여수,1980-11,11.6,19.8,2.1
168,여수,1980-12,2.1,14,-6.8
168,여수,1981-01,-.6,7.4,-6
168,여수,1981-02,2.3,13.2,-10.4
168,여수,1981-03,8.1,20.3,-.4
168,여수,1981-04,13.4,23.4,3.2
168,여수,1981-05,16.9,29.3,9.4
168,여수,1981-06,20.3,28.6,12.9
168,여수,1981-07,25.3,32.6,18.6
168,여수,1981-08,25.5,32.2,19.6
168,여수,1981-09,21.4,28.1,14.1
168,여수,1981-10,15.6,25.2,5.4
168,여수,1981-11,8,16.3,-1.6
168,여수,1981-12,4.2,14.3,-6.8
168,여수,1982-01,1.1,12.9,-9.3
168,여수,1982-02,3.8,13.2,-7.2
168,여수,1982-03,8.8,18.4,-1.7
168,여수,1982-04,13,22.5,2.7
168,여수,1982-05,18.1,26,12
168,여수,1982-06,21.4,29.6,14.7
168,여수,1982-07,23.7,30.5,18.8
168,여수,1982-08,25.8,31.6,19.8
168,여수,1982-09,21.4,28.5,15.4
168,여수,1982-10,17.5,25.9,3.6
168,여수,1982-11,11.6,20.4,-.3
168,여수,1982-12,4.4,13.8,-4.9
168,여수,1983-01,2.5,12.3,-7.3
168,여수,1983-02,2.1,12.6,-6.5
168,여수,1983-03,7.8,17.7,-.8
168,여수,1983-04,13.7,24,2.8
168,여수,1983-05,17.5,27.4,9.6
168,여수,1983-06,20.9,27.4,16
168,여수,1983-07,23.6,31,17.7
168,여수,1983-08,26.4,34.7,20.3
168,여수,1983-09,22.9,29.9,16.4
168,여수,1983-10,17.2,26.7,6.7
168,여수,1983-11,10.1,20.4,-1.6
168,여수,1983-12,3.5,13.9,-6.1
168,여수,1984-01,-.2,11.6,-7.1
168,여수,1984-02,.8,10.8,-9.8
168,여수,1984-03,5.6,18.4,-4.1
168,여수,1984-04,12.4,21.4,3.3
168,여수,1984-05,17.3,26.3,8.7
168,여수,1984-06,21.3,28.9,14.4
168,여수,1984-07,24.6,31.6,20.4
168,여수,1984-08,26.9,33.8,22.5
168,여수,1984-09,21.9,28.6,16.2
168,여수,1984-10,16.1,23.4,6.4
168,여수,1984-11,11.7,23.2,-.1
168,여수,1984-12,4.4,15.9,-6.7
168,여수,1985-01,.1,10.8,-9.9
168,여수,1985-02,3.4,13.4,-5.6
168,여수,1985-03,7.2,17.4,-2.8
168,여수,1985-04,12.6,20.7,2
168,여수,1985-05,17.8,24.3,12.9
168,여수,1985-06,20.1,27.3,15
168,여수,1985-07,25.1,32.6,19.5
168,여수,1985-08,26.7,32.9,22
168,여수,1985-09,23.1,31.4,13.6
168,여수,1985-10,17.3,24.6,9.7
168,여수,1985-11,9.9,19.7,.6
168,여수,1985-12,2.3,15.5,-6.4
168,여수,1986-01,.6,11.3,-9.7
168,여수,1986-02,1,13.3,-6.1
168,여수,1986-03,7.3,17.5,-3.4
168,여수,1986-04,13.3,22.6,3.2
168,여수,1986-05,17.4,25.9,11.1
168,여수,1986-06,20.6,28.7,15.3
168,여수,1986-07,22.5,31,16.5
168,여수,1986-08,25.7,32.1,19.7
168,여수,1986-09,20.8,27.8,13.8
168,여수,1986-10,15.2,23.7,4.4
168,여수,1986-11,9.7,18.9,-1
168,여수,1986-12,6.2,14.8,-3.5
168,여수,1987-01,2.4,11.7,-7.2
168,여수,1987-02,4.3,17.8,-6.2
168,여수,1987-03,7.1,17.2,-3.8
168,여수,1987-04,12.6,21.7,1.8
168,여수,1987-05,17.5,24.8,9.1
168,여수,1987-06,20.7,28.9,14.7
168,여수,1987-07,23.4,29.2,19.6
168,여수,1987-08,24.3,30.3,18.6
168,여수,1987-09,20.9,28.4,11.9
168,여수,1987-10,18.2,27,9.1
168,여수,1987-11,11.3,20.2,-3.2
168,여수,1987-12,5.1,17.6,-5.3
168,여수,1988-01,3.2,12.3,-6.6
168,여수,1988-02,2.6,14.8,-8.4
168,여수,1988-03,6.6,14.7,-3.7
168,여수,1988-04,12.7,22,4.6
168,여수,1988-05,17.1,25.9,10.4
168,여수,1988-06,21.2,29.4,16
168,여수,1988-07,24,32.2,18.5
168,여수,1988-08,26,32.5,20.2
168,여수,1988-09,22.4,29.2,15.8
168,여수,1988-10,17.7,25.2,6.7
168,여수,1988-11,9.5,20,-.5
168,여수,1988-12,4.6,18.4,-6.1
168,여수,1989-01,4.1,11.6,-7
168,여수,1989-02,5.2,17.2,-4.9
168,여수,1989-03,8.1,19.4,-3.4
168,여수,1989-04,14.7,24.2,5.1
168,여수,1989-05,17.9,26,10.9
168,여수,1989-06,20.2,29.2,14.5
168,여수,1989-07,24,30.9,18
168,여수,1989-08,25.3,31,21.7
168,여수,1989-09,21.9,28.3,14.7
168,여수,1989-10,16.6,24,6.1
168,여수,1989-11,10.7,22.2,-.4
168,여수,1989-12,6,18.5,-3.3
168,여수,1990-01,1.4,12.9,-9.9
168,여수,1990-02,6.1,12.9,-1.7
168,여수,1990-03,8.9,17.9,-.2
168,여수,1990-04,12.4,22,3.8
168,여수,1990-05,17,27.6,9.5
168,여수,1990-06,21.2,28.2,15.4
168,여수,1990-07,24.9,33,17.5
168,여수,1990-08,27,33.9,21.6
168,여수,1990-09,22.5,30.5,15.8
168,여수,1990-10,17.4,27,9.8
168,여수,1990-11,13.3,23.6,.5
168,여수,1990-12,5,18,-5.2
168,여수,1991-01,2.5,10.5,-4.3
168,여수,1991-02,2.6,10.6,-10.9
168,여수,1991-03,7.5,17.4,.5
168,여수,1991-04,13,22.6,-.7
168,여수,1991-05,16.6,25.4,8.4
168,여수,1991-06,21.3,29.3,15.4
168,여수,1991-07,23.6,30.9,19.1
168,여수,1991-08,23.8,32.1,19.2
168,여수,1991-09,22.4,30.2,16.3
168,여수,1991-10,16.6,26.6,8.5
168,여수,1991-11,10.4,19.9,2.4
168,여수,1991-12,6.4,16.3,-3.7
168,여수,1992-01,4.2,12.4,-2.6
168,여수,1992-02,3.9,16.5,-4
168,여수,1992-03,8.5,18,.7
168,여수,1992-04,13.5,22.6,3.6
168,여수,1992-05,17.3,28.4,9.9
168,여수,1992-06,20.2,27.2,12.6
168,여수,1992-07,24.7,31.5,19.6
168,여수,1992-08,25.7,34.1,20.7
168,여수,1992-09,22.7,31.1,14
168,여수,1992-10,16.7,24.9,9
168,여수,1992-11,10.2,19.2,-3.3
168,여수,1992-12,6.1,16.5,-4.2
168,여수,1993-01,2.4,12.9,-5.5
168,여수,1993-02,4.5,17.1,-4.8
168,여수,1993-03,7.8,17.7,-4.1
168,여수,1993-04,12.7,24.5,.9
168,여수,1993-05,17.3,26.6,9.4
168,여수,1993-06,20.9,28.3,14.5
168,여수,1993-07,22.4,31,17.9
168,여수,1993-08,23.4,29.8,18.1
168,여수,1993-09,21.9,28.2,14.8
168,여수,1993-10,16.2,25.2,6.1
168,여수,1993-11,11.5,22.1,-2.4
168,여수,1993-12,4.5,14.2,-4.7
168,여수,1994-01,2.9,13.7,-6.6
168,여수,1994-02,4.2,13.5,-4.6
168,여수,1994-03,6.3,18.2,-2.9
168,여수,1994-04,14.2,23.5,5.8
168,여수,1994-05,17.7,27.8,8.6
168,여수,1994-06,20.8,28,14.8
168,여수,1994-07,27.8,37.1,21.7
168,여수,1994-08,27.6,33,21.4
168,여수,1994-09,23.1,33.9,14.5
168,여수,1994-10,17.5,26.3,7.4
168,여수,1994-11,13.1,22.6,3.3
168,여수,1994-12,6.1,17.6,-4.1
168,여수,1995-01,2.1,12.8,-5.9
168,여수,1995-02,4.7,14.2,-4.3
168,여수,1995-03,8.2,17.4,-.5
168,여수,1995-04,12.6,23.1,1.6
168,여수,1995-05,16.9,26.1,7.9
168,여수,1995-06,20.6,28.4,15.3
168,여수,1995-07,24,30.8,19.3
168,여수,1995-08,27,32.8,21.5
168,여수,1995-09,21.3,31.3,14
168,여수,1995-10,17.6,27.1,8
168,여수,1995-11,9.8,20.4,1.2
168,여수,1995-12,3.8,12.5,-5.3
168,여수,1996-01,2.9,15.6,-6
168,여수,1996-02,2.3,17.5,-8.6
168,여수,1996-03,6.8,15.9,-1.3
168,여수,1996-04,11.3,22.2,.4
168,여수,1996-05,17.7,28,11.2
168,여수,1996-06,20.4,27.3,16.2
168,여수,1996-07,23.8,32.6,16.7
168,여수,1996-08,26.3,35.4,20.2
168,여수,1996-09,22.7,29,16.4
168,여수,1996-10,17.3,26.4,6.8
168,여수,1996-11,10.6,19.2,-2.5
168,여수,1996-12,5.5,15,-4.3
168,여수,1997-01,2,14.4,-9.7
168,여수,1997-02,4.3,14.6,-3.9
168,여수,1997-03,8.7,16.7,-.7
168,여수,1997-04,13.3,23.1,4.7
168,여수,1997-05,17.5,27.3,10.6
168,여수,1997-06,22,28.9,15.7
168,여수,1997-07,24.6,34.9,18.6
168,여수,1997-08,25.9,32.8,21
168,여수,1997-09,22.1,31,14.9
168,여수,1997-10,16.6,26.1,1.9
168,여수,1997-11,12.1,20.6,1.3
168,여수,1997-12,6.1,15,-4.9
168,여수,1998-01,3,11,-8
168,여수,1998-02,6.4,18.3,-3
168,여수,1998-03,9.2,20.4,.3
168,여수,1998-04,15,22.9,4.8
168,여수,1998-05,18.8,27.9,11.5
168,여수,1998-06,20.3,27.7,14.2
168,여수,1998-07,24.6,31.2,19.9
168,여수,1998-08,26.4,31.7,21.1
168,여수,1998-09,23.7,31.4,17.7
168,여수,1998-10,19.1,26.7,11.1
168,여수,1998-11,11.5,22,.7
168,여수,1998-12,6.9,18,-.8
168,여수,1999-01,3.5,12.2,-6.7
168,여수,1999-02,4.4,15,-7.1
168,여수,1999-03,8.6,16.1,-2.7
